iter	spmv	dot	vecops	comm	allreduce	sync	other
176	3.48091125e-05	9.20295715e-05	4.91142273e-05	0	0	0	0
177	3.6239624e-05	9.1791153e-05	4.88758087e-05	0	0	0	0
178	3.52859497e-05	9.39369202e-05	4.76837158e-05	0	0	0	0
179	3.38554382e-05	9.39369202e-05	4.91142273e-05	0	0	0	0
180	3.6239624e-05	9.39369202e-05	4.69684601e-05	0	0	0	0
181	3.38554382e-05	9.39369202e-05	4.91142273e-05	0	0	0	0
182	3.50475311e-05	9.32216644e-05	4.88758087e-05	0	0	0	0
183	3.48091125e-05	9.48905945e-05	4.91142273e-05	0	0	0	0
184	3.50475311e-05	9.32216644e-05	4.79221344e-05	0	0	0	0
185	3.57627869e-05	9.29832458e-05	4.8160553e-05	0	0	0	0
186	3.38554382e-05	9.51290131e-05	4.79221344e-05	0	0	0	0
187	3.50475311e-05	9.39369202e-05	4.8160553e-05	0	0	0	0
188	3.38554382e-05	9.39369202e-05	4.91142273e-05	0	0	0	0
189	3.52859497e-05	9.29832458e-05	4.88758087e-05	0	0	0	0
190	3.48091125e-05	9.29832458e-05	4.8160553e-05	0	0	0	0
191	3.6239624e-05	9.29832458e-05	4.79221344e-05	0	0	0	0
192	3.52859497e-05	9.39369202e-05	4.76837158e-05	0	0	0	0
193	3.48091125e-05	9.41753387e-05	4.79221344e-05	0	0	0	0
194	3.43322754e-05	9.39369202e-05	4.88758087e-05	0	0	0	0
195	3.48091125e-05	9.29832458e-05	4.91142273e-05	0	0	0	0
196	3.52859497e-05	9.29832458e-05	4.88758087e-05	0	0	0	0
197	3.48091125e-05	9.29832458e-05	4.8160553e-05	0	0	0	0
198	3.6239624e-05	9.29832458e-05	4.79221344e-05	0	0	0	0
199	3.60012054e-05	9.29832458e-05	4.79221344e-05	0	0	0	0
