iter	spmv	dot	vecops	comm	allreduce	sync	other
0	0.000597000122	0.000506877899	0.00035905838	0	0	0	0
1	0.000594139099	0.000153779984	0.000193119049	0	0	0	0
2	0.000593900681	0.000152111053	0.000190019608	0	0	0	0
3	0.000594139099	0.000151872635	0.0001912117	0	0	0	0
4	0.000595092773	0.000151872635	0.000191926956	0	0	0	0
5	0.000592947006	0.000160932541	0.000195026398	0	0	0	0
6	0.000594854355	0.000154018402	0.000190973282	0	0	0	0
7	0.000595092773	0.000150680542	0.000195026398	0	0	0	0
8	0.000591993332	0.000155925751	0.000193119049	0	0	0	0
9	0.000591993332	0.000154972076	0.000193119049	0	0	0	0
10	0.000595092773	0.000156879425	0.000190019608	0	0	0	0
11	0.000593185425	0.000154972076	0.000193119049	0	0	0	0
12	0.000593900681	0.000154733658	0.0001912117	0	0	0	0
13	0.000593185425	0.000158786774	0.000193834305	0	0	0	0
14	0.00059223175	0.000150680542	0.0001912117	0	0	0	0
15	0.000594854355	0.000152349472	0.000194072723	0	0	0	0
16	0.000592947006	0.000151157379	0.000191926956	0	0	0	0
17	0.000595092773	0.000154972076	0.000195026398	0	0	0	0
18	0.000595331192	0.000151872635	0.000191926956	0	0	0	0
19	0.000594139099	0.000152111053	0.000193595886	0	0	0	0
20	0.000595092773	0.000151157379	0.000191926956	0	0	0	0
21	0.000595092773	0.000152826309	0.000190973282	0	0	0	0
22	0.000591993332	0.000155925751	0.000193119049	0	0	0	0
23	0.000593185425	0.000152826309	0.000191926956	0	0	0	0
24	0.000593900681	0.000153064728	0.000194072723	0	0	0	0
25	0.000594854355	0.000154256821	0.000189065933	0	0	0	0
26	0.000594854355	0.000154018402	0.000192165375	0	0	0	0
27	0.000592947006	0.000155210495	0.000189065933	0	0	0	0
28	0.000594139099	0.000152587891	0.000191926956	0	0	0	0
29	0.000594139099	0.000149965286	0.00019288063	0	0	0	0
30	0.000591754913	0.000152111053	0.00019288063	0	0	0	0
31	0.000593185425	0.000153064728	0.000190973282	0	0	0	0
32	0.000593900681	0.000154018402	0.000193119049	0	0	0	0
33	0.000596046448	0.000157117844	0.000190734863	0	0	0	0
34	0.000594854355	0.000150203705	0.000193119049	0	0	0	0
35	0.000594854355	0.000151157379	0.000193119049	0	0	0	0
36	0.000592947006	0.000158071518	0.000191926956	0	0	0	0
37	0.000593900681	0.000152826309	0.000192165375	0	0	0	0
38	0.000592947006	0.000151395798	0.00019288063	0	0	0	0
39	0.000594854355	0.000163316727	0.000191926956	0	0	0	0
40	0.000593185425	0.000156641006	0.000193119049	0	0	0	0
41	0.000593900681	0.000156164169	0.0001912117	0	0	0	0
42	0.000593185425	0.000153779984	0.000191688538	0	0	0	0
43	0.000595092773	0.000153064728	0.000193119049	0	0	0	0
44	0.000592708588	0.000152826309	0.000193119049	0	0	0	0
45	0.000593900681	0.000153303146	0.000195026398	0	0	0	0
46	0.000592947006	0.000155210495	0.00019288063	0	0	0	0
47	0.000593185425	0.000154972076	0.000193119049	0	0	0	0
48	0.000593185425	0.000151634216	0.000193119049	0	0	0	0
49	0.000591993332	0.000155925751	0.0001912117	0	0	0	0
50	0.000592947006	0.000154733658	0.000190973282	0	0	0	0
51	0.000591993332	0.000152826309	0.000195264816	0	0	0	0
52	0.000595092773	0.000153779984	0.0001912117	0	0	0	0
53	0.000594139099	0.000148773193	0.000195026398	0	0	0	0
54	0.000593900681	0.000149488449	0.000190973282	0	0	0	0
55	0.000593185425	0.000156641006	0.000191926956	0	0	0	0
56	0.000594139099	0.000152111053	0.000193834305	0	0	0	0
57	0.000593900681	0.000153303146	0.00019288063	0	0	0	0
58	0.000593185425	0.000149965286	0.000191926956	0	0	0	0
59	0.000595092773	0.000151872635	0.000193119049	0	0	0	0
60	0.000595092773	0.000153064728	0.00019288063	0	0	0	0
61	0.000594854355	0.000149965286	0.0001912117	0	0	0	0
62	0.000594854355	0.000154256821	0.000191926956	0	0	0	0
63	0.000592947006	0.000157833099	0.0001912117	0	0	0	0
64	0.000595092773	0.000149726868	0.000192403793	0	0	0	0
65	0.000591993332	0.000154018402	0.000190973282	0	0	0	0
66	0.000594139099	0.000150680542	0.000193119049	0	0	0	0
67	0.000594139099	0.000154972076	0.00019288063	0	0	0	0
68	0.000594139099	0.000151872635	0.000192165375	0	0	0	0
69	0.000594854355	0.000154256821	0.000193834305	0	0	0	0
70	0.000594139099	0.000155210495	0.000190734863	0	0	0	0
