iter	spmv	dot	vecops	comm	allreduce	sync	other
90	0.000936031342	5.36441803e-05	2.33650208e-05	0	0	0	0
91	0.000935077667	5.57899475e-05	2.40802765e-05	0	0	0	0
92	0.000938892365	5.65052032e-05	2.2649765e-05	0	0	0	0
93	0.000935077667	5.48362732e-05	2.50339508e-05	0	0	0	0
94	0.000934839249	5.62667847e-05	2.19345093e-05	0	0	0	0
95	0.000936031342	5.48362732e-05	2.31266022e-05	0	0	0	0
96	0.000935077667	5.57899475e-05	2.31266022e-05	0	0	0	0
97	0.000936031342	5.50746918e-05	2.40802765e-05	0	0	0	0
98	0.000936985016	5.4359436e-05	2.2649765e-05	0	0	0	0
99	0.000936031342	5.41210175e-05	2.2649765e-05	0	0	0	0
100	0.000936031342	5.19752502e-05	2.40802765e-05	0	0	0	0
101	0.000935792923	5.79357147e-05	2.43186951e-05	0	0	0	0
102	0.000938892365	5.69820404e-05	2.31266022e-05	0	0	0	0
103	0.000935792923	5.48362732e-05	2.33650208e-05	0	0	0	0
104	0.00093793869	5.38825989e-05	2.31266022e-05	0	0	0	0
105	0.000936985016	5.41210175e-05	2.19345093e-05	0	0	0	0
106	0.000935077667	5.17368317e-05	2.52723694e-05	0	0	0	0
107	0.000936031342	5.48362732e-05	2.21729279e-05	0	0	0	0
108	0.000933885574	5.53131104e-05	2.28881836e-05	0	0	0	0
109	0.000935077667	5.41210175e-05	2.2649765e-05	0	0	0	0
110	0.000935077667	5.50746918e-05	2.28881836e-05	0	0	0	0
111	0.000934839249	5.48362732e-05	2.33650208e-05	0	0	0	0
112	0.000935792923	5.50746918e-05	2.21729279e-05	0	0	0	0
113	0.000935077667	5.38825989e-05	2.40802765e-05	0	0	0	0
114	0.000936031342	5.41210175e-05	2.38418579e-05	0	0	0	0
115	0.000936031342	5.41210175e-05	2.16960907e-05	0	0	0	0
116	0.000935077667	5.53131104e-05	2.2649765e-05	0	0	0	0
117	0.000934839249	5.48362732e-05	2.33650208e-05	0	0	0	0
118	0.000934839249	5.48362732e-05	2.43186951e-05	0	0	0	0
119	0.000934839249	5.38825989e-05	2.43186951e-05	0	0	0	0
120	0.000935077667	5.38825989e-05	2.40802765e-05	0	0	0	0
121	0.000935077667	5.38825989e-05	2.28881836e-05	0	0	0	0
122	0.000936031342	5.45978546e-05	2.24113464e-05	0	0	0	0
123	0.000936031342	5.38825989e-05	2.40802765e-05	0	0	0	0
124	0.000934839249	5.38825989e-05	2.33650208e-05	0	0	0	0
125	0.000934839249	5.29289246e-05	2.40802765e-05	0	0	0	0
126	0.000936031342	5.29289246e-05	2.28881836e-05	0	0	0	0
127	0.000934839249	5.48362732e-05	2.24113464e-05	0	0	0	0
128	0.000935077667	5.38825989e-05	2.40802765e-05	0	0	0	0
129	0.000937223434	5.38825989e-05	2.19345093e-05	0	0	0	0
130	0.000936031342	5.4359436e-05	2.2649765e-05	0	0	0	0
131	0.000936031342	5.50746918e-05	2.28881836e-05	0	0	0	0
132	0.000935077667	5.38825989e-05	2.28881836e-05	0	0	0	0
133	0.000936031342	5.2690506e-05	2.33650208e-05	0	0	0	0
134	0.000935077667	5.29289246e-05	2.40802765e-05	0	0	0	0
135	0.000936985016	5.41210175e-05	2.28881836e-05	0	0	0	0
136	0.000935077667	5.4359436e-05	2.36034393e-05	0	0	0	0
137	0.000935077667	5.50746918e-05	2.2649765e-05	0	0	0	0
138	0.000935077667	5.62667847e-05	2.38418579e-05	0	0	0	0
139	0.000936031342	5.22136688e-05	2.36034393e-05	0	0	0	0
140	0.000935077667	5.38825989e-05	2.31266022e-05	0	0	0	0
141	0.000934123993	5.38825989e-05	2.40802765e-05	0	0	0	0
142	0.000934123993	5.41210175e-05	2.36034393e-05	0	0	0	0
143	0.000935077667	5.62667847e-05	2.38418579e-05	0	0	0	0
144	0.000935077667	5.41210175e-05	2.36034393e-05	0	0	0	0
145	0.000935077667	5.81741333e-05	2.28881836e-05	0	0	0	0
146	0.000934839249	5.41210175e-05	2.40802765e-05	0	0	0	0
147	0.00093626976	5.48362732e-05	2.28881836e-05	0	0	0	0
148	0.000935077667	5.50746918e-05	2.28881836e-05	0	0	0	0
149	0.000937223434	5.69820404e-05	2.36034393e-05	0	0	0	0
150	0.000936985016	5.48362732e-05	2.21729279e-05	0	0	0	0
151	0.000933885574	5.62667847e-05	2.28881836e-05	0	0	0	0
152	0.000933885574	5.38825989e-05	2.43186951e-05	0	0	0	0
153	0.000933885574	5.41210175e-05	2.19345093e-05	0	0	0	0
154	0.000933885574	5.19752502e-05	2.43186951e-05	0	0	0	0
155	0.000933170319	5.48362732e-05	2.19345093e-05	0	0	0	0
156	0.000933170319	5.41210175e-05	2.38418579e-05	0	0	0	0
157	0.000933885574	5.41210175e-05	2.28881836e-05	0	0	0	0
158	0.0009329319	5.31673431e-05	2.38418579e-05	0	0	0	0
159	0.0009329319	5.41210175e-05	2.31266022e-05	0	0	0	0
160	0.000934123993	5.48362732e-05	2.28881836e-05	0	0	0	0
161	0.0009329319	5.38825989e-05	2.43186951e-05	0	0	0	0
162	0.000933170319	5.41210175e-05	2.36034393e-05	0	0	0	0
163	0.000934123993	5.38825989e-05	2.31266022e-05	0	0	0	0
164	0.000934123993	5.36441803e-05	2.31266022e-05	0	0	0	0
165	0.000935077667	5.29289246e-05	2.31266022e-05	0	0	0	0
166	0.000933885574	5.53131104e-05	2.16960907e-05	0	0	0	0
167	0.000934123993	5.38825989e-05	2.31266022e-05	0	0	0	0
168	0.000933170319	5.36441803e-05	2.40802765e-05	0	0	0	0
169	0.000936031342	5.38825989e-05	2.21729279e-05	0	0	0	0
170	0.000934123993	5.38825989e-05	2.28881836e-05	0	0	0	0
171	0.000934123993	5.38825989e-05	2.31266022e-05	0	0	0	0
172	0.000935077667	5.22136688e-05	2.2649765e-05	0	0	0	0
173	0.000934839249	5.41210175e-05	2.21729279e-05	0	0	0	0
174	0.0009329319	5.2690506e-05	2.43186951e-05	0	0	0	0
175	0.000934123993	5.48362732e-05	2.31266022e-05	0	0	0	0
176	0.000935077667	5.41210175e-05	2.16960907e-05	0	0	0	0
177	0.000934839249	5.41210175e-05	2.21729279e-05	0	0	0	0
178	0.000934123993	5.38825989e-05	2.19345093e-05	0	0	0	0
179	0.000934123993	5.48362732e-05	2.31266022e-05	0	0	0	0
180	0.0009329319	5.57899475e-05	2.21729279e-05	0	0	0	0
