iter	spmv	dot	vecops	comm	allreduce	sync	other
0	0.000641107559	0.000551223755	0.000156879425	0	0	0.000143766403	0
1	0.000621795654	0.000133991241	4.12464142e-05	0	0	0.000104904175	0
2	0.00061917305	0.000129699707	4.19616699e-05	0	0	0.000105142593	0
3	0.000619888306	0.000132083893	3.60012054e-05	0	0	0.000105142593	0
4	0.000627994537	0.000128984451	3.38554382e-05	0	0	0.000105142593	0
5	0.000621080399	0.000131845474	3.60012054e-05	0	0	0.000102996826	0
6	0.000617027283	0.000146865845	7.20024109e-05	0	0	0.000104188919	0
7	0.000621080399	0.000174999237	7.58171082e-05	0	0	0.000105142593	0
8	0.000617980957	0.00012922287	3.88622284e-05	0	0	0.000104904175	0
9	0.000617027283	0.000130176544	3.79085541e-05	0	0	0.0001039505	0
10	0.000617980957	0.0001308918	3.79085541e-05	0	0	0.000104188919	0
11	0.000618934631	0.000128269196	3.79085541e-05	0	0	0.000104904175	0
12	0.000623941422	0.00012922287	3.79085541e-05	0	0	0.000104904175	0
13	0.000616788864	0.000129938126	3.9100647e-05	0	0	0.000105142593	0
14	0.000620365143	0.0001308918	3.69548798e-05	0	0	0.000102758408	0
15	0.000618219376	0.000128984451	3.69548798e-05	0	0	0.000104904175	0
16	0.000617980957	0.000128984451	4.10079956e-05	0	0	0.0001039505	0
17	0.00061583519	0.000128746033	3.83853912e-05	0	0	0.000104904175	0
18	0.000617980957	0.000130176544	3.88622284e-05	0	0	0.0001039505	0
19	0.000625133514	0.000206708908	0.000158071518	0	0	0.000104904175	0
20	0.000619411469	0.000126838684	3.48091125e-05	0	0	0.000105142593	0
21	0.000622034073	0.0001308918	3.57627869e-05	0	0	0.000103235245	0
22	0.000617027283	0.000128269196	3.48091125e-05	0	0	0.000104904175	0
23	0.000622034073	0.00012922287	3.52859497e-05	0	0	0.000102519989	0
24	0.000617980957	0.000129938126	3.38554382e-05	0	0	0.000105142593	0
25	0.000617980957	0.000130176544	3.57627869e-05	0	0	0.000104188919	0
26	0.000617980957	0.000131130219	3.38554382e-05	0	0	0.000102996826	0
27	0.000622987747	0.000128984451	3.40938568e-05	0	0	0.000104904175	0
28	0.000617027283	0.00012922287	3.60012054e-05	0	0	0.000104904175	0
29	0.000617980957	0.0001308918	3.50475311e-05	0	0	0.0001039505	0
30	0.00061917305	0.000127792358	3.6239624e-05	0	0	0.000104904175	0
31	0.000617980957	0.000129938126	3.38554382e-05	0	0	0.000105142593	0
32	0.000617980957	0.000127077103	3.69548798e-05	0	0	0.000104904175	0
33	0.000626802444	0.000128746033	3.55243683e-05	0	0	0.0001039505	0
34	0.000617980957	0.00012922287	3.60012054e-05	0	0	0.0001039505	0
35	0.000618934631	0.000128984451	3.48091125e-05	0	0	0.000105142593	0
36	0.000688314438	0.000137805939	3.69548798e-05	0	0	0.000106096268	0
37	0.00063085556	0.000131845474	3.71932983e-05	0	0	0.000104904175	0
38	0.000625133514	0.000128030777	3.38554382e-05	0	0	0.000105142593	0
39	0.000619888306	0.000128030777	3.29017639e-05	0	0	0.000105142593	0
40	0.000617980957	0.00012922287	3.29017639e-05	0	0	0.000104904175	0
41	0.000627040863	0.000131130219	3.38554382e-05	0	0	0.0001039505	0
42	0.00063419342	0.000128984451	3.38554382e-05	0	0	0.0001039505	0
43	0.000617980957	0.00012922287	3.29017639e-05	0	0	0.0001039505	0
44	0.000617980957	0.000128984451	3.29017639e-05	0	0	0.000105142593	0
45	0.00062584877	0.000127077103	3.38554382e-05	0	0	0.000104188919	0
46	0.000618934631	0.000128269196	3.31401825e-05	0	0	0.000103712082	0
47	0.000617027283	0.000128984451	3.19480896e-05	0	0	0.000102996826	0
48	0.000618934631	0.00012922287	3.29017639e-05	0	0	0.0001039505	0
49	0.000626087189	0.000128984451	3.09944153e-05	0	0	0.0001039505	0
50	0.000617027283	0.000128984451	3.29017639e-05	0	0	0.0001039505	0
51	0.000616073608	0.00012922287	3.36170197e-05	0	0	0.000104188919	0
52	0.000617027283	0.000125646591	3.21865082e-05	0	0	0.000106096268	0
53	0.00062584877	0.000128984451	3.12328339e-05	0	0	0.0001039505	0
54	0.000624895096	0.00012922287	3.50475311e-05	0	0	0.0001039505	0
55	0.000633955002	0.000126838684	3.29017639e-05	0	0	0.000104188919	0
56	0.000616073608	0.000128746033	3.19480896e-05	0	0	0.000104188919	0
57	0.00062417984	0.000128746033	3.29017639e-05	0	0	0.000105142593	0
58	0.000623941422	0.00012755394	3.09944153e-05	0	0	0.000105381012	0
59	0.00062584877	0.000126600266	3.21865082e-05	0	0	0.000104188919	0
60	0.000633955002	0.000128746033	3.40938568e-05	0	0	0.000103235245	0
61	0.00062584877	0.000128984451	3.21865082e-05	0	0	0.0001039505	0
62	0.000626087189	0.00012755394	3.29017639e-05	0	0	0.000103235245	0
63	0.000618696213	0.000128269196	3.19480896e-05	0	0	0.000104188919	0
64	0.000628232956	0.000128030777	3.09944153e-05	0	0	0.000103712082	0
