iter	spmv	dot	vecops	comm	allreduce	sync	other
0	0.000803947449	0.000864744186	0.000160932541	0	0	0.000195264816	0
1	0.000809907913	0.000166416168	5.91278076e-05	0	0	0.000120639801	0
2	0.000794887543	0.000157117844	5.50746918e-05	0	0	0.00012087822	0
3	0.000794887543	0.000155210495	5.19752502e-05	0	0	0.000119924545	0
4	0.00079870224	0.000155925751	5.22136688e-05	0	0	0.00011920929	0
5	0.000802993774	0.000156641006	6.19888306e-05	0	0	0.000118255615	0
6	0.000795125961	0.000157117844	5.48362732e-05	0	0	0.000118970871	0
7	0.00079202652	0.000154972076	5.38825989e-05	0	0	0.00011920929	0
8	0.00080704689	0.000159025192	5.50746918e-05	0	0	0.000119924545	0
9	0.000804185867	0.000163316727	5.98430634e-05	0	0	0.000118732452	0
10	0.00079202652	0.000162601471	5.60283661e-05	0	0	0.000118255615	0
11	0.000793933868	0.000155925751	5.19752502e-05	0	0	0.000117063522	0
12	0.000793218613	0.000154972076	5.29289246e-05	0	0	0.000118970871	0
13	0.000794887543	0.000156164169	5.41210175e-05	0	0	0.000117778778	0
14	0.000794172287	0.000157356262	5.57899475e-05	0	0	0.000117778778	0
15	0.000792980194	0.000154733658	5.19752502e-05	0	0	0.00011920929	0
16	0.00079703331	0.000154972076	5.38825989e-05	0	0	0.000118255615	0
17	0.00079202652	0.000159025192	5.50746918e-05	0	0	0.000118732452	0
18	0.00079202652	0.000155687332	5.53131104e-05	0	0	0.000117778778	0
19	0.00079202652	0.000156164169	5.38825989e-05	0	0	0.000117063522	0
20	0.00079202652	0.000155925751	5.53131104e-05	0	0	0.000117778778	0
21	0.000793933868	0.000157117844	5.38825989e-05	0	0	0.000118970871	0
22	0.00079202652	0.000156164169	5.48362732e-05	0	0	0.000118017197	0
23	0.00079202652	0.000155925751	5.31673431e-05	0	0	0.000117778778	0
24	0.000791072845	0.000154018402	5.38825989e-05	0	0	0.000120162964	0
25	0.000814914703	0.000150203705	5.8889389e-05	0	0	0.000115871429	0
26	0.000738143921	0.000138044357	4.48226929e-05	0	0	0.000113010406	0
27	0.00074505806	0.000138759613	4.19616699e-05	0	0	0.000113010406	0
28	0.000744819641	0.00013923645	4.19616699e-05	0	0	0.000113010406	0
29	0.000746011734	0.000143289566	4.0769577e-05	0	0	0.000113010406	0
30	0.000746965408	0.000138044357	3.98159027e-05	0	0	0.000114202499	0
31	0.000744104385	0.000138044357	4.22000885e-05	0	0	0.000112771988	0
32	0.000743865967	0.000137329102	4.17232513e-05	0	0	0.000112056732	0
33	0.00074505806	0.000139951706	4.02927399e-05	0	0	0.000112771988	0
34	0.000742912292	0.000139951706	4.12464142e-05	0	0	0.000111818314	0
35	0.000744104385	0.000138044357	4.0769577e-05	0	0	0.000113010406	0
36	0.000737190247	0.000137805939	4.22000885e-05	0	0	0.000113010406	0
37	0.000744819641	0.000138282776	4.48226929e-05	0	0	0.000113964081	0
38	0.000744104385	0.000138044357	4.31537628e-05	0	0	0.000112771988	0
39	0.000744104385	0.000138998032	4.0769577e-05	0	0	0.000113010406	0
40	0.000742197037	0.000138521194	4.12464142e-05	0	0	0.000113010406	0
41	0.000751972198	0.00013923645	4.17232513e-05	0	0	0.000114202499	0
42	0.000744104385	0.000137090683	4.17232513e-05	0	0	0.000113010406	0
43	0.00074505806	0.000136852264	4.22000885e-05	0	0	0.000113010406	0
44	0.000742912292	0.00013923645	4.0769577e-05	0	0	0.000113964081	0
45	0.000743865967	0.000138998032	4.12464142e-05	0	0	0.000113010406	0
46	0.000744104385	0.000138044357	4.0769577e-05	0	0	0.000113964081	0
47	0.000746011734	0.000149965286	4.12464142e-05	0	0	0.000112771988	0
48	0.000759124756	0.000138998032	4.36306e-05	0	0	0.000113248825	0
49	0.000739097595	0.000138759613	4.17232513e-05	0	0	0.000115394592	0
